"cpc_code","title","title_cpc_codes","informative_references","informative_references_cpc_codes","special_rules","special_rules_cpc_codes","glossary_of_terms","definition_statement"
"B65G17/083","{the surface being formed by profiles, rods, bars, rollers or the like}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/086","{specially adapted to follow a curved path  (for individual load carriers B65G17/22)}","B65G17/22","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/10","the surface forming a longitudinal trough","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/12","comprising a series of individual load-carriers fixed, or normally fixed, relative to traction element","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/123","{arranged to keep the load-carriers horizontally during at least a part of the conveyor run}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/126","{Bucket elevators}","","For details of the bucketFor means for fastening the bucket to the chainFor details of the means to load/unload the buckets","B65G17/36|B65G17/42|B65G47/58","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/14","with two spaced connections to traction element","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/16","comprising individual load-carriers which are pivotally mounted, e.g. for free-swinging movement  (guides inverting or tilting load-carriers for emptying {B65G47/38; B65G17/20 takes precedence})","B65G47/38|B65G17/20","Suspended load-carriers ","B65G1/127","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/18","and move in contact with a guiding surface","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/20","comprising load-carriers suspended from overhead traction chains","","Rollers attached to moving belts or chains Conveyors for slaughterhouses","B65G39/20|A22B7/001","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/22","with oppositely-moving parts of the conveyor located in a common plane {and being formed by individual load carriers only}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/24","comprising a series of rollers which are moved {, e.g. over a supporting surface, by the traction element to effect conveyance of loads or load-carriers}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/26","comprising a series of co-operating units, e.g. interconnected by pivots","","For beltsConveying means adjustable for different sizes of articles","B65G15/10|B65B59/005","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/32","Individual load-carriers","","ControlFor conveying pucks, Related to pucks (spring pressure), ","B65G17/48|B65G2201/0258|B65G2201/0261|B65D25/10|B65D25/101","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/323","{Grippers, e.g. suction or magnetic}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/326","{Clamps, constituted by articulated chain links}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/34","having flat surfaces, e.g. platforms, grids, forks","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/345","{the surfaces being equipped with a conveyor}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/36","having concave surfaces, e.g. buckets","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/365","{having open bottom buckets}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/38","Chains or like traction elements  (drive chains F16G13/00); Connections between traction elements and load-carriers","F16G13/00","Details of the chain link Self-lubricating chain links","B65G17/06|B65G45/08","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/385","{adapted to follow three-dimensionally curved paths}","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/40","Chains acting as load-carriers","","Details of the chain link ","B65G17/08","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/42","Attaching load carriers to traction elements","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/44","by means excluding relative movements","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/46","Means for holding or retaining the loads in fixed position on the load-carriers, e.g. magnetic","","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/48","Controlling attitudes of load-carriers during movement  ({B65G17/18 takes precedence;} guides B65G21/20; inverting or tilting load carriers to discharge contents B65G47/38)","B65G17/18|B65G21/20|B65G47/38","","","","","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G17/485","{the load carriers being suspended}","","","","Including means for controlling the altitude of the road cariers (otherwise: ).","B65G17/20","","This place covers: Illustrative example of subject matter classified in this group:"
"B65G19/00","Conveyors comprising an impeller or a series of impellers carried by an endless traction element and arranged to move articles or materials over a supporting surface or underlying material, e.g. endless scraper conveyors","","Feeding or discharging conveyors by devices incorporated in, or operatively associated with, conveyorsLoading or unloading","B65G47/00|B65G65/00","In this group the following Indexing Codes are used only for search:  - ","B65G2812/02861|B65G2812/0298","",""
